image_id,healthy,multiple_diseases,rust,scab
train_add_r_68,0,0,1,0
train_add_r_69,0,0,1,0
train_add_r_70,0,0,1,0
train_add_r_71,0,0,1,0
train_add_r_72,0,0,1,0
train_add_r_73,0,0,1,0
train_add_r_74,0,0,1,0
train_add_r_75,0,0,1,0
train_add_r_76,0,0,1,0
train_add_r_77,0,0,1,0
train_add_r_78,0,0,1,0
train_add_r_79,0,0,1,0
train_add_r_80,0,0,1,0
train_add_r_81,0,0,1,0
train_add_r_82,0,0,1,0
train_add_r_83,0,0,1,0
train_add_r_84,0,0,1,0
train_add_r_85,0,0,1,0
train_add_r_86,0,0,1,0
train_add_r_87,0,0,1,0
train_add_r_88,0,0,1,0
train_add_r_89,0,0,1,0
train_add_r_90,0,0,1,0
train_add_r_91,0,0,1,0
train_add_r_92,0,0,1,0
train_add_r_93,0,0,1,0
train_add_r_94,0,0,1,0
train_add_r_95,0,0,1,0
train_add_r_96,0,0,1,0
train_add_r_97,0,0,1,0
train_add_r_98,0,0,1,0
train_add_r_99,0,0,1,0
train_add_r_100,0,0,1,0
train_add_r_101,0,0,1,0
train_add_r_102,0,0,1,0
train_add_r_103,0,0,1,0
train_add_r_104,0,0,1,0
train_add_r_105,0,0,1,0
train_add_r_106,0,0,1,0
train_add_r_107,0,0,1,0
train_add_r_108,0,0,1,0
train_add_r_109,0,0,1,0
train_add_r_110,0,0,1,0
train_add_r_111,0,0,1,0
train_add_r_112,0,0,1,0
train_add_r_113,0,0,1,0
train_add_r_114,0,0,1,0
train_add_r_115,0,0,1,0
train_add_r_116,0,0,1,0
train_add_r_117,0,0,1,0
train_add_r_118,0,0,1,0
train_add_r_119,0,0,1,0
train_add_r_120,0,0,1,0
train_add_r_121,0,0,1,0
train_add_r_122,0,0,1,0
train_add_r_123,0,0,1,0
train_add_r_124,0,0,1,0
train_add_r_125,0,0,1,0
train_add_r_126,0,0,1,0
train_add_r_127,0,0,1,0
train_add_r_128,0,0,1,0
train_add_r_129,0,0,1,0
train_add_r_130,0,0,1,0
train_add_r_131,0,0,1,0
train_add_r_132,0,0,1,0
train_add_r_133,0,0,1,0
train_add_r_134,0,0,1,0
train_add_r_135,0,0,1,0
train_add_r_136,0,0,1,0
train_add_r_137,0,0,1,0
train_add_r_138,0,0,1,0
train_add_r_139,0,0,1,0
train_add_r_140,0,0,1,0
train_add_r_141,0,0,1,0
train_add_r_142,0,0,1,0
train_add_r_143,0,0,1,0
train_add_r_144,0,0,1,0
train_add_r_145,0,0,1,0
train_add_r_146,0,0,1,0
train_add_r_147,0,0,1,0
train_add_r_148,0,0,1,0
train_add_r_149,0,0,1,0
train_add_r_150,0,0,1,0
train_add_r_151,0,0,1,0
train_add_r_152,0,0,1,0
train_add_r_153,0,0,1,0
train_add_r_154,0,0,1,0
train_add_r_155,0,0,1,0
train_add_r_156,0,0,1,0
train_add_r_157,0,0,1,0
train_add_r_158,0,0,1,0
train_add_r_159,0,0,1,0
train_add_r_160,0,0,1,0
train_add_r_161,0,0,1,0
train_add_r_162,0,0,1,0
train_add_r_163,0,0,1,0
train_add_r_164,0,0,1,0
train_add_r_165,0,0,1,0
train_add_r_166,0,0,1,0
train_add_r_167,0,0,1,0
train_add_r_168,0,0,1,0
train_add_r_169,0,0,1,0
train_add_r_170,0,0,1,0
train_add_r_171,0,0,1,0
train_add_r_172,0,0,1,0
train_add_r_173,0,0,1,0
train_add_r_174,0,0,1,0
train_add_r_175,0,0,1,0
train_add_r_176,0,0,1,0
train_add_r_177,0,0,1,0
train_add_r_178,0,0,1,0
train_add_r_179,0,0,1,0
train_add_r_180,0,0,1,0
train_add_r_181,0,0,1,0
train_add_r_182,0,0,1,0
train_add_r_183,0,0,1,0
train_add_r_184,0,0,1,0
train_add_r_185,0,0,1,0
train_add_r_186,0,0,1,0
train_add_r_187,0,0,1,0
train_add_r_188,0,0,1,0
train_add_r_189,0,0,1,0
train_add_r_190,0,0,1,0
train_add_r_191,0,0,1,0
train_add_r_192,0,0,1,0
train_add_r_193,0,0,1,0
train_add_r_194,0,0,1,0
train_add_r_195,0,0,1,0
train_add_r_196,0,0,1,0
train_add_r_197,0,0,1,0
train_add_r_198,0,0,1,0
train_add_r_199,0,0,1,0
train_add_r_200,0,0,1,0
train_add_r_201,0,0,1,0
train_add_r_202,0,0,1,0
train_add_r_203,0,0,1,0
train_add_r_204,0,0,1,0
train_add_r_205,0,0,1,0
train_add_r_206,0,0,1,0
train_add_r_207,0,0,1,0
train_add_r_208,0,0,1,0
train_add_r_209,0,0,1,0
train_add_r_210,0,0,1,0
train_add_r_211,0,0,1,0
train_add_r_212,0,0,1,0
train_add_r_213,0,0,1,0
train_add_r_214,0,0,1,0
train_add_r_215,0,0,1,0
train_add_r_216,0,0,1,0
train_add_r_217,0,0,1,0
train_add_r_218,0,0,1,0
train_add_r_219,0,0,1,0
train_add_r_220,0,0,1,0
train_add_r_221,0,0,1,0
train_add_r_222,0,0,1,0
train_add_r_223,0,0,1,0
train_add_r_224,0,0,1,0
train_add_r_225,0,0,1,0
train_add_r_226,0,0,1,0
train_add_r_227,0,0,1,0
train_add_r_228,0,0,1,0
train_add_r_229,0,0,1,0
train_add_r_230,0,0,1,0
train_add_r_231,0,0,1,0
train_add_r_232,0,0,1,0
train_add_r_233,0,0,1,0
train_add_r_234,0,0,1,0
train_add_r_235,0,0,1,0
train_add_r_236,0,0,1,0
train_add_r_237,0,0,1,0
train_add_r_238,0,0,1,0
train_add_r_239,0,0,1,0
train_add_r_240,0,0,1,0
train_add_r_241,0,0,1,0
train_add_r_242,0,0,1,0
train_add_r_243,0,0,1,0
train_add_r_244,0,0,1,0
train_add_r_245,0,0,1,0
train_add_r_246,0,0,1,0
train_add_r_247,0,0,1,0
train_add_r_248,0,0,1,0
train_add_r_249,0,0,1,0
train_add_r_250,0,0,1,0
train_add_r_251,0,0,1,0
train_add_r_252,0,0,1,0
train_add_r_253,0,0,1,0
train_add_r_254,0,0,1,0
train_add_r_255,0,0,1,0
train_add_r_256,0,0,1,0
train_add_r_257,0,0,1,0
train_add_r_258,0,0,1,0
train_add_r_259,0,0,1,0
train_add_r_260,0,0,1,0
train_add_r_261,0,0,1,0
train_add_r_262,0,0,1,0
train_add_r_263,0,0,1,0
train_add_r_264,0,0,1,0
train_add_r_265,0,0,1,0
train_add_r_266,0,0,1,0
train_add_r_267,0,0,1,0
train_add_r_268,0,0,1,0
train_add_r_269,0,0,1,0
train_add_r_270,0,0,1,0
train_add_r_271,0,0,1,0
train_add_r_272,0,0,1,0
train_add_r_273,0,0,1,0
train_add_r_274,0,0,1,0
train_add_r_275,0,0,1,0
